Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol Type,Packet Length,Time of Day,User Authentication Status,Number of Packets in the Session,Attack Type,Bytes Transferred,DNS Query Count,HTTP Request Count,SSL Handshake Count,Network Traffic Anomaly Score,Geographic Location,Session Duration,Average Packet Rate,Average Bit Rate,Average Response Time,Operating System,Device Type,Time Since Last Access,VPN Connection Status,Malware Signature Match
150.246.50.155,41.251.138.193,17798,31080,TCP,1006,9:22:46,Authenticated,163,Insider Threat,139888,3,31,1,0.45727329681773754,Brazil,35,99,1986,21,Other,Server,84816,Disconnected,0
236.222.156.141,95.147.10.228,25925,4444,TCP,1192,23:59:42,Unauthenticated,90,None,526358,2,35,3,0.36870197422401474,China,216,74,5501,37,Windows,PC,25477,Disconnected,0
103.11.49.75,155.183.100.30,48367,35083,TCP,1041,22:48:19,Unauthenticated,196,Malware,198987,8,17,4,0.8545046550121442,Brazil,1938,82,5236,33,Other,Server,2346,Connected,1
201.36.89.215,110.88.166.255,62936,32550,TCP,1127,21:06:38,Unauthenticated,79,Phishing,422364,2,1,2,0.3934885047522342,USA,2895,22,6578,26,Windows,Router,64909,Connected,0
200.55.208.22,17.26.222.72,2719,60302,TCP,861,22:28:36,Authenticated,7,None,59516,7,18,1,0.38390007332515375,China,2899,28,487,28,Windows,PC,55376,Disconnected,0
196.39.245.30,42.255.20.169,5546,55925,TCP,221,18:12:46,Unauthenticated,48,Phishing,258319,6,40,0,0.11305369177484703,USA,2000,21,3457,21,Linux,Mobile,73433,Connected,0
13.18.229.122,93.120.78.22,37320,54917,TCP,603,6:43:21,Authenticated,143,DDoS,310043,1,41,3,0.8941051387688834,China,2736,25,8174,16,Linux,PC,23548,Disconnected,0
120.146.218.161,133.232.4.47,37512,13364,UDP,1160,18:25:49,Authenticated,191,Malware,294235,6,23,2,0.5004812245494258,China,2625,38,6597,93,MacOS,IoT,74768,Connected,0
167.128.152.12,51.63.185.158,61665,11613,TCP,1086,20:59:43,Authenticated,12,Insider Threat,647186,6,33,0,0.7955533552296098,USA,792,33,3714,95,Other,Mobile,46871,Connected,0
85.77.142.113,205.2.111.212,30379,7094,UDP,476,20:49:07,Authenticated,185,DDoS,326581,3,0,1,0.34814294847095095,Brazil,3503,80,5257,24,Windows,Mobile,30687,Disconnected,1
17.207.93.98,203.193.207.71,7912,58963,UDP,540,5:35:49,Unauthenticated,167,Phishing,822318,2,13,4,0.9403615380905358,China,968,81,2002,50,Linux,Router,21910,Connected,1
65.202.19.240,83.172.211.93,23538,1821,UDP,1214,5:06:07,Unauthenticated,129,Malware,92781,9,39,1,0.5855428952718611,China,2617,36,687,53,Linux,PC,21275,Disconnected,0
79.166.167.27,208.15.211.224,37863,45495,TCP,359,22:46:21,Authenticated,54,None,136328,7,34,4,0.24763488001339384,USA,2455,53,2215,24,Other,Mobile,7992,Disconnected,1
84.243.89.28,241.36.139.196,17881,37019,TCP,221,22:08:49,Authenticated,77,Insider Threat,940360,8,20,0,0.6382834306889381,Brazil,1763,52,3880,85,Other,IoT,62449,Disconnected,0
43.210.147.132,46.172.135.215,15127,53898,TCP,628,8:15:16,Unauthenticated,140,Phishing,29121,6,23,2,0.5987610637496383,Brazil,1591,25,867,29,Linux,Mobile,10647,Disconnected,1
46.2.62.179,201.167.106.246,14725,8435,UDP,875,17:05:45,Unauthenticated,17,DDoS,777530,0,20,1,0.890344363332424,China,770,81,5031,37,Windows,IoT,33984,Connected,0
47.29.223.248,248.70.54.212,27122,51752,UDP,1103,11:52:02,Unauthenticated,61,Malware,95174,8,1,0,0.41636594795375026,China,2254,18,8317,14,Windows,Mobile,85271,Connected,1
91.252.153.223,175.128.195.17,7672,63795,UDP,1411,3:49:57,Unauthenticated,38,None,623621,4,14,3,0.1292598839614444,Brazil,1305,62,2315,53,Windows,Mobile,7062,Disconnected,1
117.106.167.230,5.5.196.86,24891,5033,UDP,1337,14:09:48,Authenticated,69,None,592793,6,45,4,0.11541432969608867,USA,717,4,6430,65,Linux,PC,57538,Disconnected,0
103.254.229.244,136.39.146.175,10643,39710,TCP,770,17:38:09,Unauthenticated,116,Phishing,136773,8,2,0,0.34377991472379454,Germany,2649,32,9895,99,Other,IoT,10196,Disconnected,0
243.131.61.120,72.157.121.185,40861,43727,UDP,1190,15:36:50,Authenticated,33,Phishing,234673,2,47,3,0.1442102388299058,USA,1740,62,816,74,Linux,IoT,81729,Disconnected,0
63.73.112.108,141.115.131.159,36032,25939,TCP,326,15:22:23,Authenticated,163,DDoS,327733,4,21,2,0.030874010577516264,Germany,3458,3,3420,8,Linux,PC,14016,Connected,0
144.132.145.10,223.5.235.210,39496,21634,UDP,804,18:35:24,Unauthenticated,115,Phishing,48622,0,28,3,0.416506201770272,Brazil,2103,34,6090,95,Other,Router,13382,Connected,1
50.17.159.187,79.10.167.220,50907,7772,UDP,638,19:15:50,Authenticated,57,DDoS,976888,6,27,0,0.0696550093883812,India,284,14,1485,51,MacOS,Server,66692,Disconnected,1
151.68.20.92,144.172.163.221,38018,11239,TCP,124,18:08:50,Unauthenticated,42,DDoS,235290,1,4,1,0.9586767072015414,China,2873,85,7774,5,MacOS,PC,55207,Connected,0
221.13.64.33,239.208.99.56,24573,4422,TCP,49,7:46:11,Authenticated,96,Insider Threat,545918,6,18,3,0.9408011589005472,Germany,3391,97,4988,30,Linux,Router,32636,Connected,0
250.122.83.48,88.128.60.132,31859,64994,TCP,356,15:36:36,Authenticated,57,Insider Threat,724418,9,4,1,0.8148632165957664,Germany,1252,81,2638,74,Windows,Server,1029,Connected,1
201.138.90.122,129.11.165.226,1913,14184,UDP,454,19:17:54,Authenticated,190,None,231199,8,38,1,0.5165097852986618,USA,1544,60,9610,15,MacOS,Mobile,62066,Connected,0
29.183.225.25,23.68.3.166,38326,54005,TCP,1240,8:04:12,Authenticated,57,DDoS,695852,5,13,2,0.7337795485232014,Brazil,1004,3,7821,54,Other,IoT,22845,Disconnected,1
182.103.126.208,46.70.90.55,32428,44045,TCP,534,4:43:10,Unauthenticated,12,DDoS,114015,7,44,4,0.3706306466056343,Brazil,2815,12,5441,4,Linux,Server,70500,Connected,1
14.205.13.118,98.63.185.88,59493,14943,TCP,47,1:16:05,Unauthenticated,164,Insider Threat,746504,8,0,3,0.28515827283715955,Brazil,3523,53,2702,78,MacOS,IoT,36683,Disconnected,0
132.111.141.222,134.248.135.5,63937,34710,UDP,65,8:35:22,Authenticated,120,None,119751,0,49,2,0.0840680419997214,Brazil,2915,50,6089,66,Linux,Router,47883,Disconnected,0
189.160.186.242,174.151.15.110,3502,23288,UDP,1098,16:06:38,Authenticated,43,Insider Threat,651904,4,16,0,0.8821491521050145,Germany,2315,55,6374,73,MacOS,PC,29637,Connected,0
206.155.82.127,65.7.101.214,55039,10134,TCP,914,5:58:36,Unauthenticated,198,DDoS,864901,9,12,2,0.9160701256590468,USA,1644,9,515,98,Windows,IoT,48377,Disconnected,1
175.29.112.203,18.205.195.166,23416,27417,TCP,82,17:09:27,Authenticated,111,None,274294,8,46,4,0.8201520896295538,USA,3492,64,8850,81,Other,PC,74752,Disconnected,1
67.13.6.130,248.126.22.249,36488,50064,TCP,948,12:39:15,Authenticated,70,Phishing,334754,0,17,4,0.514008274146051,USA,2067,60,4832,60,Linux,IoT,9127,Disconnected,0
89.55.119.40,238.119.186.12,35760,27492,UDP,1436,15:49:20,Unauthenticated,86,None,507959,8,46,1,0.2550378046648615,Brazil,2519,79,7767,7,Windows,Router,18276,Disconnected,0
93.92.251.27,104.27.5.87,29784,39274,TCP,121,6:53:32,Authenticated,134,Malware,199568,7,48,1,0.30686884349099897,India,635,54,148,39,Linux,Mobile,44895,Disconnected,0
154.154.211.93,26.72.254.169,46643,41759,TCP,1378,10:49:06,Authenticated,4,Insider Threat,597632,5,16,2,0.3316498872971396,USA,750,6,3166,41,Other,Server,80455,Disconnected,0
238.234.82.223,14.203.216.242,62414,24316,UDP,1425,11:35:36,Unauthenticated,87,Insider Threat,51691,0,13,2,0.5080436318182027,Germany,1284,31,9658,65,Windows,PC,22481,Connected,1
74.88.22.197,210.222.251.127,42351,29573,UDP,1009,3:08:48,Unauthenticated,118,None,583646,6,43,1,0.7974403996292185,USA,679,88,4687,80,Linux,Router,15304,Disconnected,0
218.230.107.119,137.207.192.76,55215,9339,TCP,949,17:47:59,Authenticated,149,Phishing,113263,3,16,0,0.2547884735207321,Brazil,16,28,1798,21,MacOS,Mobile,3465,Connected,1
165.160.50.105,10.251.195.179,8253,52363,UDP,1263,18:40:16,Unauthenticated,154,None,528303,9,8,1,0.3444083201008534,India,3083,65,2211,32,Other,PC,18046,Connected,0
54.49.47.81,241.206.125.114,10859,54827,TCP,481,1:46:27,Authenticated,54,Insider Threat,455687,4,4,0,0.08058431859582449,Brazil,2155,5,9920,95,MacOS,Server,52848,Connected,1
152.38.10.180,43.222.87.245,35354,38883,UDP,886,2:56:06,Unauthenticated,10,Malware,389197,5,43,4,0.1555744885174577,India,298,56,6333,60,Linux,Mobile,49593,Disconnected,1
120.2.159.14,110.51.176.124,16490,24376,TCP,1322,18:22:31,Unauthenticated,97,Malware,93537,7,21,3,0.968903826415095,India,3196,41,9357,55,Windows,Mobile,60300,Disconnected,1
112.230.200.36,231.247.234.31,36265,64847,TCP,1145,3:30:55,Unauthenticated,80,None,863024,6,46,1,0.7629098278686608,India,2157,31,5149,76,Other,IoT,48139,Disconnected,0
39.125.38.34,6.72.60.248,34453,31094,UDP,1258,5:08:25,Authenticated,125,None,755086,8,18,0,0.16850423423988126,India,800,73,2198,70,MacOS,PC,19240,Connected,0
159.227.174.219,88.184.248.134,55390,15056,TCP,1355,20:23:48,Authenticated,196,None,869139,2,16,2,0.7835625037830629,China,223,40,966,33,MacOS,PC,51342,Connected,1
110.191.237.65,153.241.129.237,30037,64892,TCP,1237,0:15:18,Unauthenticated,128,DDoS,948614,5,3,4,0.03342250198399965,India,2142,47,7216,91,Other,Mobile,42359,Disconnected,1
200.144.208.162,135.204.7.142,23196,43736,TCP,426,15:18:22,Unauthenticated,106,Phishing,172122,7,1,3,0.6290741997419063,India,1694,10,2037,8,Linux,PC,49636,Disconnected,0
163.148.94.198,153.81.41.103,11614,40322,TCP,262,21:30:45,Authenticated,152,None,691416,2,18,4,0.6143045760903763,Germany,1456,62,3046,50,Other,Server,34333,Connected,1
59.171.194.251,253.126.211.243,44343,49517,TCP,1142,10:42:32,Authenticated,85,None,8298,1,9,0,0.7408768178625532,Brazil,3020,34,9539,76,Windows,PC,29585,Connected,0
11.85.89.73,63.172.44.20,45274,42000,UDP,1432,20:38:27,Unauthenticated,155,DDoS,388326,3,13,0,0.3916668871174379,Brazil,3384,33,2278,55,MacOS,PC,56241,Connected,1
83.158.31.235,76.57.252.52,45577,28210,UDP,708,7:19:15,Unauthenticated,99,None,479734,9,49,0,0.8478396213391258,Germany,930,2,2673,31,Other,PC,41450,Connected,0
236.235.92.255,81.160.195.248,57764,38647,UDP,870,10:25:17,Authenticated,9,Malware,564728,0,0,3,0.25071864144528055,India,3544,54,3094,39,MacOS,Server,3915,Connected,1
222.35.191.239,219.23.41.116,21461,27630,UDP,85,2:17:27,Authenticated,35,Phishing,456693,8,16,3,0.22933739977036838,India,1279,76,2238,90,MacOS,Mobile,24714,Disconnected,1
81.49.21.179,53.204.204.229,1912,21705,UDP,970,11:56:41,Authenticated,10,DDoS,452027,8,18,4,0.6985526568889759,India,416,5,8140,30,Linux,Server,9534,Connected,1
147.230.253.100,37.39.248.112,36960,46010,UDP,506,18:56:53,Unauthenticated,2,DDoS,252602,2,24,0,0.604505336546146,Brazil,2330,44,6309,20,Other,Mobile,32145,Disconnected,1
50.199.90.72,245.65.12.167,12614,26641,TCP,977,2:03:37,Unauthenticated,178,Insider Threat,333118,7,20,2,0.4184325066240734,Brazil,186,78,4230,20,MacOS,Mobile,62557,Disconnected,0
51.20.175.27,213.160.253.22,35622,3472,UDP,210,14:13:27,Unauthenticated,31,Malware,956384,9,47,3,0.33890187729749344,India,749,30,3465,10,MacOS,Mobile,41343,Connected,1
211.190.56.61,10.241.14.135,49224,64738,TCP,1317,10:48:04,Unauthenticated,52,Malware,709814,5,46,3,0.44351062923453366,India,731,11,6468,74,Linux,IoT,56000,Disconnected,0
68.68.41.148,220.213.158.185,8218,53281,TCP,1001,22:33:50,Authenticated,31,Malware,742877,4,32,0,0.3282316211813634,Germany,3415,29,5573,35,MacOS,Router,6633,Disconnected,0
119.79.139.121,191.28.108.93,7500,39835,TCP,1397,16:09:26,Authenticated,45,None,503690,2,31,3,0.9892136341340874,Brazil,1135,52,1171,6,Other,Router,20684,Connected,0
1.85.15.16,221.247.106.8,59702,44105,TCP,1105,15:13:16,Authenticated,68,None,624256,0,0,0,0.5237263527738916,USA,1261,60,8511,98,Linux,Router,17789,Disconnected,1
172.61.171.134,167.140.94.19,47344,37392,UDP,1221,2:16:20,Unauthenticated,34,DDoS,675068,5,3,3,0.09035066518862933,USA,2686,58,3182,47,MacOS,Router,13091,Disconnected,1
115.194.73.214,89.65.136.38,56890,36741,UDP,759,7:59:00,Unauthenticated,66,Phishing,336781,5,23,0,0.6846068260343522,USA,2187,25,7997,46,Linux,PC,59800,Disconnected,1
248.54.117.131,17.204.141.247,11465,46098,UDP,608,11:20:23,Authenticated,80,Phishing,60210,4,12,1,0.9139725370089533,Brazil,1663,62,1817,16,Other,Server,71200,Connected,0
164.111.203.172,27.79.223.214,30371,33726,TCP,686,5:57:56,Authenticated,150,Insider Threat,579783,4,47,2,0.9037085615711608,USA,2730,34,3412,4,Linux,PC,52925,Disconnected,0
222.244.35.158,196.108.17.116,38425,15351,TCP,833,15:15:55,Unauthenticated,85,Phishing,237345,1,44,3,0.03078948588777286,China,3500,23,1755,92,Windows,Mobile,22823,Connected,0
194.60.87.212,215.210.152.122,7139,4910,TCP,482,2:59:08,Authenticated,41,Phishing,683921,9,4,0,0.43274438721221087,Brazil,792,76,1275,37,Windows,Router,11012,Disconnected,0
126.12.78.10,178.119.214.75,43616,43109,TCP,96,13:08:03,Authenticated,103,Phishing,999369,2,37,3,0.3914935461985327,Brazil,2741,99,8732,34,Other,IoT,63215,Connected,1
152.111.142.238,37.150.239.66,26458,13743,TCP,1084,14:55:33,Unauthenticated,108,DDoS,653819,9,48,2,0.14914378453234378,Germany,330,94,3497,98,Windows,IoT,645,Disconnected,0
83.124.129.20,238.220.70.253,8047,17238,UDP,542,18:52:27,Authenticated,82,None,734998,3,21,1,0.37351644071389967,USA,2112,49,1801,45,Linux,IoT,21734,Connected,1
174.59.70.125,40.197.220.147,11246,51479,TCP,610,18:32:53,Unauthenticated,181,Insider Threat,245142,8,18,0,0.9048283461712366,Brazil,2103,82,467,51,Windows,Mobile,10308,Connected,1
244.128.230.66,209.20.160.191,6157,18510,UDP,434,17:54:18,Unauthenticated,195,Insider Threat,24775,7,7,0,0.23588657981773142,India,914,22,3116,92,Linux,Server,10570,Disconnected,0
158.74.222.43,123.3.216.62,25271,34594,TCP,382,18:51:26,Unauthenticated,82,Malware,695732,3,42,0,0.821614094190334,India,1609,65,7012,73,Windows,Router,40607,Disconnected,1
18.254.186.29,49.38.184.147,39777,63378,TCP,352,13:34:26,Unauthenticated,8,Phishing,409422,5,3,1,0.20845171176755273,Germany,2497,34,274,33,Other,Router,35646,Disconnected,0
76.137.201.60,71.103.232.106,64164,41373,UDP,113,11:02:24,Authenticated,30,DDoS,65855,8,16,4,0.41288839675474476,Germany,2123,42,1007,16,Linux,IoT,77068,Connected,1
39.180.83.246,252.91.193.76,31811,23580,UDP,57,1:59:46,Authenticated,65,DDoS,389330,2,6,1,0.3668478324982871,Brazil,380,38,2942,78,MacOS,Mobile,8989,Connected,1
220.36.64.55,233.193.183.25,15612,7947,TCP,367,2:10:39,Unauthenticated,183,Insider Threat,666976,3,18,0,0.744889835969709,USA,194,48,171,96,Other,Mobile,28963,Disconnected,0
162.76.10.32,209.86.122.164,48297,43030,UDP,215,5:19:46,Authenticated,50,Phishing,558803,7,6,0,0.8352149688998538,India,2062,69,6257,20,Linux,IoT,73418,Disconnected,1
176.240.243.165,40.62.156.13,59602,49097,TCP,243,2:50:06,Unauthenticated,28,Malware,197849,8,31,4,0.5274687231672489,India,1716,11,3822,75,Other,IoT,48444,Disconnected,0
122.210.37.46,233.160.178.144,15667,34682,UDP,578,3:26:17,Unauthenticated,191,Malware,174375,2,10,1,0.7731320508871136,Brazil,122,52,7133,26,Other,Server,57433,Connected,0
13.234.164.18,77.14.168.118,11036,4527,UDP,784,8:46:37,Unauthenticated,2,Malware,216531,1,9,4,0.055346046240346114,USA,2013,37,752,6,MacOS,IoT,66830,Disconnected,1
80.155.121.123,218.45.41.70,20218,11234,UDP,637,8:34:11,Authenticated,120,Malware,901880,1,25,0,0.3921639691909099,India,1231,40,3230,39,Other,Mobile,3053,Disconnected,1
113.230.73.217,38.81.114.76,25535,18906,UDP,985,6:35:21,Authenticated,71,Insider Threat,589783,3,7,1,0.02416800304442923,China,23,36,936,93,Windows,Server,66266,Disconnected,0
193.242.234.15,141.75.238.177,19612,22125,UDP,971,20:03:19,Authenticated,76,Phishing,548141,5,9,4,0.9399420464954978,Germany,1657,66,6045,64,MacOS,PC,37890,Connected,0
247.27.234.10,12.15.245.80,64745,21722,UDP,80,11:10:09,Authenticated,19,DDoS,645178,2,36,4,0.0066135375008637975,India,673,84,1611,92,Linux,Router,45911,Connected,0
81.175.254.200,24.185.97.60,19874,64001,TCP,1143,2:56:30,Unauthenticated,41,Phishing,296750,5,40,2,0.47029921454356205,India,3487,27,7928,25,MacOS,IoT,83906,Disconnected,0
178.55.65.80,231.39.213.54,47093,8721,TCP,919,5:35:10,Authenticated,184,Malware,627420,1,47,4,0.44169566804745586,Germany,1502,49,3542,48,Other,Server,26400,Connected,1
153.213.209.102,164.76.22.234,29714,39267,UDP,168,3:52:05,Authenticated,73,Malware,333792,5,39,0,0.1765761529602562,Brazil,2662,88,9800,49,Linux,Router,20001,Connected,1
34.37.111.46,68.191.208.22,27716,46520,UDP,1016,19:16:01,Authenticated,2,Malware,130814,5,42,2,0.2570799862625728,China,1457,99,6848,72,MacOS,Mobile,44402,Disconnected,0
158.100.113.254,21.182.220.163,46537,46426,UDP,1089,23:20:10,Authenticated,43,Malware,551237,6,25,3,0.7059510861354344,India,1387,4,7026,23,Windows,Server,42231,Connected,1
16.243.226.130,25.189.44.180,32117,33864,UDP,562,22:18:43,Authenticated,144,DDoS,199830,7,26,3,0.8972292304105004,India,1400,20,7144,14,MacOS,IoT,333,Disconnected,0
118.67.73.161,64.70.250.60,8212,26298,TCP,371,13:10:06,Unauthenticated,30,Insider Threat,387103,9,18,1,0.45942338692719986,Germany,1724,41,8291,31,Windows,Router,60931,Disconnected,0
34.187.184.53,71.96.87.4,52965,58664,TCP,1479,1:01:59,Unauthenticated,182,Insider Threat,407517,0,21,2,0.8668293387044205,Brazil,2764,61,3645,98,MacOS,Mobile,40605,Connected,1
125.138.48.140,178.85.218.107,55339,10984,TCP,846,14:18:52,Authenticated,155,DDoS,461657,3,47,2,0.9619313478822064,Germany,3371,40,7667,44,Windows,Mobile,756,Connected,1
170.201.3.240,240.242.152.22,27502,24669,TCP,479,14:15:44,Unauthenticated,40,Malware,702464,1,8,3,0.7048612268586765,Germany,1845,62,1460,91,Other,Server,23337,Disconnected,0
59.227.250.145,162.228.39.178,39189,28027,TCP,455,7:59:45,Authenticated,193,Phishing,952635,0,39,2,0.7859311299069409,India,1733,42,5892,96,Other,Mobile,48722,Disconnected,0
26.218.72.246,175.208.253.151,40647,63876,TCP,282,1:10:24,Authenticated,87,None,945674,7,43,4,0.7693281290820999,India,3249,41,598,50,Linux,IoT,65478,Connected,0
140.39.101.86,244.85.108.41,38896,64787,TCP,1380,20:00:30,Authenticated,54,Phishing,600558,2,32,4,0.7597194743022985,China,1142,9,3225,37,MacOS,Router,66977,Connected,0
123.93.178.111,75.98.151.203,22771,6510,UDP,1211,13:35:59,Unauthenticated,138,None,112743,2,20,3,0.8541086725950668,China,1967,24,2929,92,Windows,IoT,19231,Disconnected,1
182.162.223.138,123.78.102.29,44778,53124,UDP,324,7:23:48,Authenticated,185,None,16877,5,24,1,0.7945454416292359,India,3283,83,6458,95,Other,Server,84478,Connected,0
175.198.138.169,72.100.240.91,60608,1415,TCP,649,10:50:04,Authenticated,93,Malware,10894,8,38,3,0.16790973610006932,India,1409,67,652,41,MacOS,Server,18987,Connected,1
119.2.167.230,88.111.143.21,37191,4835,UDP,324,1:59:22,Unauthenticated,188,DDoS,991751,4,35,1,0.13732845208087685,USA,2983,18,5264,9,Other,IoT,61376,Connected,0
169.65.253.167,205.102.19.50,46204,40982,TCP,1281,19:31:29,Unauthenticated,94,DDoS,198722,4,39,1,0.36714058372626646,Brazil,3385,54,869,19,MacOS,IoT,4948,Connected,1
171.121.7.63,4.66.164.165,29244,14904,TCP,594,17:15:20,Unauthenticated,80,Malware,922102,2,45,0,0.24486751511345684,Brazil,1948,57,7050,34,Other,Router,86160,Connected,0
134.172.219.200,33.193.140.80,35722,27434,TCP,1116,13:59:04,Authenticated,132,Malware,998331,7,15,0,0.6646750178070145,India,2778,88,1139,64,Windows,Server,1765,Connected,1
192.163.179.57,51.239.107.109,31893,51520,TCP,459,14:56:58,Authenticated,50,Malware,363507,4,35,4,0.26098616789952356,Brazil,2163,14,8555,94,Linux,Mobile,76370,Disconnected,0
215.238.121.77,45.222.248.198,40994,2721,UDP,538,1:33:49,Unauthenticated,48,Malware,667216,0,2,3,0.21993903911780088,USA,2514,97,3352,92,Linux,PC,49619,Connected,0
198.103.39.173,45.246.105.80,56655,7388,UDP,275,17:33:25,Authenticated,54,None,689400,3,12,3,0.13680573604995994,USA,2061,79,4940,45,Linux,Mobile,68730,Connected,0
1.140.183.136,162.78.4.187,62093,54544,TCP,1323,1:57:41,Unauthenticated,4,Malware,410927,3,3,4,0.5781546612364102,China,2686,59,2056,55,Other,Router,44009,Connected,0
148.34.246.216,85.243.104.176,35144,20010,UDP,1180,22:24:16,Authenticated,135,Phishing,223465,3,18,4,0.8837100017852408,China,2603,77,3955,23,MacOS,Mobile,39812,Disconnected,0
101.147.216.98,126.22.15.15,57289,15625,TCP,1091,18:40:18,Unauthenticated,50,Phishing,901848,5,37,1,0.053984952467657665,China,616,53,5516,31,MacOS,PC,59015,Disconnected,0
111.141.234.219,111.204.65.160,19764,34059,TCP,1224,3:26:29,Unauthenticated,33,Phishing,984343,6,24,1,0.3333648385240665,India,1184,22,9642,28,MacOS,Router,630,Disconnected,1
90.161.32.18,17.152.14.36,13686,3550,TCP,440,10:11:36,Authenticated,185,None,703306,5,24,3,0.5313223625827109,USA,2249,7,3086,68,MacOS,Mobile,36845,Connected,1
19.85.206.7,93.147.234.107,44396,25031,TCP,1416,6:41:59,Unauthenticated,171,Phishing,214359,4,17,1,0.7817527287190891,Brazil,1586,84,5410,85,Linux,Mobile,76142,Connected,1
142.247.212.212,55.235.108.98,65004,21270,UDP,1195,5:48:24,Unauthenticated,44,Phishing,718606,5,17,3,0.055949829148704944,India,1547,6,4421,23,MacOS,Server,64800,Disconnected,1
191.238.33.53,195.198.163.88,62228,49959,UDP,846,21:46:45,Authenticated,115,Phishing,414506,9,34,0,0.5920405632016426,USA,2561,87,9296,68,Windows,Server,79574,Disconnected,1
205.31.136.100,255.181.164.32,29315,13558,TCP,863,13:10:22,Unauthenticated,13,Phishing,922375,3,41,1,0.5826924283506822,India,835,74,3986,70,Windows,PC,45443,Disconnected,1
157.33.6.213,99.145.230.91,61006,61510,UDP,304,11:13:16,Unauthenticated,18,None,464142,2,23,2,0.6999682167021097,India,359,64,1399,97,MacOS,IoT,54377,Disconnected,0
